filename,width,height,class,xmin,ymin,xmax,ymax
chili_grade_B_151_jpg.rf.04196b2a8f06e2f19712460c1a1b87bf.jpg,640,640,1,96,314,502,480
chili_grade_E_195_jpg.rf.4e330dbf6071f0c4958c27485fa93753.jpg,640,640,4,186,156,438,523
chili_grade_C_183_jpg.rf.099da63a7743f9a06820507dc94f68c1.jpg,640,640,2,257,60,361,509
chili_grade_B_121_jpg.rf.686a648eed513b513d220dc3802991b5.jpg,640,640,1,125,278,570,397
chili_grade_B_162_jpg.rf.3d87cb4957ad571c8d3fb195a379709d.jpg,640,640,1,250,28,324,553
chili_grade_B_116_jpg.rf.9b2c7a6a6a04c36ad911e8d572d375eb.jpg,640,640,1,216,91,408,596
chili_grade_B_115_jpg.rf.0bd7d44e3a698bf4a981d10c6d35cfba.jpg,640,640,1,84,196,534,483
chili_grade_E_145_jpg.rf.4df9e0c6eeb4dd3cb1765b6103726a51.jpg,640,640,4,221,60,327,606
chili_grade_A_12_jpg.rf.4bbe7db301950fa69374542aeac2bfca.jpg,640,640,0,88,188,558,390
chili_grade_B_31_jpg.rf.59ffd592e654d375a138e1e5761207cd.jpg,640,640,1,100,198,474,445
chili_grade_C_187_jpg.rf.4636746c2f4fee68b2604dc732ad9d50.jpg,640,640,2,136,99,332,526
chili_grade_A_137_jpg.rf.e8b8fd39f00683d1734b6ef9a0e55f2c.jpg,640,640,0,122,1,324,602
chili_grade_E_103_jpg.rf.e2ccdc22ad5515c8d310d38c1eaa41bb.jpg,640,640,4,235,17,373,580
chili_grade_E_197_jpg.rf.daaac8cd20289fd66d19536f7be6b9ee.jpg,640,640,4,85,156,618,513
chili_grade_B_165_jpg.rf.3531d76bd134e04ae53e26830ba6aa50.jpg,640,640,1,200,50,358,630
chili_grade_E_135_jpg.rf.1f980213e50d21526775ee59481444a2.jpg,640,640,4,227,74,308,548
chili_grade_C_36_jpg.rf.dac28946fa4e9de5004bc79722610284.jpg,640,640,2,12,246,474,372
chili_grade_E_19_jpg.rf.00a9e06cf821c7d0cb4e1efd59040283.jpg,640,640,4,234,10,440,614
chili_grade_C_40_jpg.rf.b6415772e9ea816987bfb1828179eb87.jpg,640,640,2,109,314,520,435
chili_grade_A_9_jpg.rf.4252dc14676e251664c34fef6415bbc3.jpg,640,640,0,61,240,532,376
chili_grade_A_154_jpg.rf.4313d047e111f5576f60c8661a9d2839.jpg,640,640,0,45,215,532,369
chili_grade_A_43_jpg.rf.6bb1b74f1a2c27f0e8b012558e4c2d72.jpg,640,640,0,106,232,575,379
chili_grade_B_102_jpg.rf.bbcedfa43a838b56bad24b1e9f3cc348.jpg,640,640,1,295,126,363,554
chili_grade_E_147_jpg.rf.2cd43548dd26f170fd0201e23b0a8862.jpg,640,640,4,227,92,337,486
chili_grade_C_59_jpg.rf.4db991a0d21367daee0b00b063bd0372.jpg,640,640,2,83,207,484,477
chili_grade_B_62_jpg.rf.961cce4833da1c34efcf84508266097a.jpg,640,640,1,84,289,490,436
chili_grade_E_161_jpg.rf.9bc8c2c1037b0a36ee83a144c13b2478.jpg,640,640,4,179,100,367,584
chili_grade_B_190_jpg.rf.e20acddd1f41f34d836e579c530b9948.jpg,640,640,1,111,270,550,407
chili_grade_B_150_jpg.rf.2a7d8b092bb636df73865d645324902d.jpg,640,640,1,253,23,340,552
chili_grade_E_66_jpg.rf.727e58d5b8659e9d48ee845105116cef.jpg,640,640,4,243,6,373,572
chili_grade_C_73_jpg.rf.2e0dad21feb40885b9350fd29fe3eff0.jpg,640,640,2,94,349,496,463
chili_grade_B_15_jpg.rf.5d9591aac4c9b0c0dfabeeef76df8722.jpg,640,640,1,92,263,546,400
chili_grade_E_107_jpg.rf.d81f2bb6cd3a75595f0d1076b6e634e6.jpg,640,640,4,71,243,556,400
chili_grade_E_70_jpg.rf.7b37e7f9a9c141fb3cbcee1dcef3e605.jpg,640,640,4,9,278,564,451
chili_grade_E_147_jpg.rf.6deee68f170bcd4075439727c5509d24.jpg,640,640,4,227,92,337,486
chili_grade_C_6_jpg.rf.1f0b3d55c9212fc960b412f99a8aa9d9.jpg,640,640,2,264,6,373,606
chili_grade_B_97_jpg.rf.1818a29116aa9c144479dd90a4797585.jpg,640,640,1,82,286,548,410
chili_grade_E_149_jpg.rf.3dc16bd93012b7224ba07d58bc97ac52.jpg,640,640,4,231,107,445,545
chili_grade_B_164_jpg.rf.d3e71ea60484c4c3e3d4c9a0af6d9c6f.jpg,640,640,1,84,210,522,378
chili_grade_C_153_jpg.rf.98a97db1335235e53091c61568005913.jpg,640,640,2,248,110,367,486
chili_grade_B_20_jpg.rf.6016a2b89919c951fd28fd2295e1cbc2.jpg,640,640,1,223,35,342,605
chili_grade_E_66_jpg.rf.6282be5c91fcd31e63e2e42573ab29ca.jpg,640,640,4,243,6,373,572
chili_grade_A_40_jpg.rf.20214d6d0eccf30277e14924feb773c2.jpg,640,640,0,93,284,598,426
chili_grade_B_190_jpg.rf.f9ffdbdda635a9ebd2db0487263b722c.jpg,640,640,1,111,270,550,407
chili_grade_C_188_jpg.rf.06d1e3827b95b9902dd72601c10c5fe0.jpg,640,640,2,122,163,488,361
chili_grade_B_97_jpg.rf.a81d02199cafb958afce72be81800e0a.jpg,640,640,1,82,286,548,410
chili_grade_E_100_jpg.rf.fef494d8587cf34fa12dbbfb204c840a.jpg,640,640,4,104,323,481,435
chili_grade_B_191_jpg.rf.fcf68ce7267329f4766fd8eb41cbed5a.jpg,640,640,1,186,0,376,553
chili_grade_A_38_jpg.rf.a14f7df89151bbd20c117d533edc5809.jpg,640,640,0,97,228,602,381
chili_grade_B_93_jpg.rf.1593a50470f39aba02628ecf7379309b.jpg,640,640,1,164,248,568,438
chili_grade_C_152_jpg.rf.ae54a3e276a7096c812fbfe32327b038.jpg,640,640,2,158,271,449,447
chili_grade_E_63_jpg.rf.e12d478e98d7b7a646c5e3a4610c617b.jpg,640,640,4,90,196,495,358
chili_grade_E_29_jpg.rf.a7dae3bddeaa0f035d7c66b3ae4b4b00.jpg,640,640,4,81,238,535,378
chili_grade_B_154_jpg.rf.778139e4a3d297eaf278cf6d1d183675.jpg,640,640,1,192,38,314,570
chili_grade_A_98_jpg.rf.7b7dbfb1f147f7d198a796af41cee96e.jpg,640,640,0,188,0,362,604
chili_grade_C_187_jpg.rf.2640a2402da9d9dfb41dc0d23ba6182a.jpg,640,640,2,136,99,332,526
chili_grade_B_167_jpg.rf.a2742d72399641ac422806e57a227386.jpg,640,640,1,35,249,483,380
chili_grade_C_28_jpg.rf.6f07ca992d5e9852a0c5042890b9c96a.jpg,640,640,2,202,101,319,566
chili_grade_B_99_jpg.rf.c0637c5c4b68b145481e5a0e85cb60b0.jpg,640,640,1,169,300,507,415
chili_grade_A_37_jpg.rf.ef6382146d62489124ae94f6036445c1.jpg,640,640,0,28,269,552,413
chili_grade_A_46_jpg.rf.59977433f5965e6bb73baecddf66e4f3.jpg,640,640,0,78,289,543,376
chili_grade_E_108_jpg.rf.7a7f638e5e4a2ffa130469934257e141.jpg,640,640,4,234,45,314,628
chili_grade_B_1_jpg.rf.afb137521e3c19fdfae7a293923e8075.jpg,640,640,1,230,39,301,575
chili_grade_A_78_jpg.rf.aaf90afa7986735eab97ac5b9c698652.jpg,640,640,0,112,270,614,374
chili_grade_B_3_jpg.rf.da12cc7fe30e83f4030de57833b9434d.jpg,640,640,1,74,316,494,410
chili_grade_E_88_jpg.rf.c838a241b1350f7b0884ed5c25097144.jpg,640,640,4,101,287,539,432
chili_grade_B_3_jpg.rf.2c847ea9c3891789940b57c5dd98b90e.jpg,640,640,1,74,316,494,410
chili_grade_B_95_jpg.rf.44171e009576af308ae2a6920086936c.jpg,640,640,1,77,334,539,461
chili_grade_C_88_jpg.rf.faab6a0d7a612e8348f5006cd50ccf35.jpg,640,640,2,164,54,410,519
chili_grade_B_21_jpg.rf.20f283db1706e12538578727142b8f15.jpg,640,640,1,46,189,617,415
chili_grade_B_193_jpg.rf.969d3cf17cfebbdb693949a10966be09.jpg,640,640,1,282,111,371,591
chili_grade_E_106_jpg.rf.17aa53bdbeea137371e6729ca11e2006.jpg,640,640,4,92,247,573,353
chili_grade_C_22_jpg.rf.0127ea556fa3bb514fc6ded9ed1edb3e.jpg,640,640,2,90,353,425,412
chili_grade_C_185_jpg.rf.685616c3da4054213a705cfed47677d6.jpg,640,640,2,265,152,407,589
chili_grade_A_181_jpg.rf.da29fb76bea4237158bda3b4784fc74f.jpg,640,640,0,116,71,435,472
chili_grade_A_76_jpg.rf.f14c7891d14d6f9ad0815f4aa74d76d0.jpg,640,640,0,35,246,561,398
chili_grade_B_101_jpg.rf.3fcbf32d99d22a7311df7e3c22e2fd25.jpg,640,640,1,165,337,489,410
chili_grade_B_189_jpg.rf.49f26fc6d0cf15b59d6cda72136a54b7.jpg,640,640,1,257,49,383,634
chili_grade_B_2_jpg.rf.fb1f0c7c61ec67739e2d6a087fab31d2.jpg,640,640,1,235,37,296,572
chili_grade_A_5_jpg.rf.2af4a9c2a88b2cfd392dbc619fc7d892.jpg,640,640,0,137,289,595,420
chili_grade_A_7_jpg.rf.60930caca66b9d3412be71131e427acf.jpg,640,640,0,134,219,554,369
chili_grade_E_2_jpg.rf.f961330a9df95d00e7f40b8959ef8f63.jpg,640,640,4,120,260,566,402
chili_grade_B_192_jpg.rf.cb14005eefe8983b9c70d3308115d9ab.jpg,640,640,1,189,292,527,378
chili_grade_B_115_jpg.rf.3dd3b150f533413626b9dc3ea7280b18.jpg,640,640,1,84,196,534,483
chili_grade_A_181_jpg.rf.eae29f8f472ea530b9414f57148d6b3d.jpg,640,640,0,116,71,435,472
chili_grade_C_56_jpg.rf.7d8665a3dc6870eb099c89846a0bf49a.jpg,640,640,2,227,36,417,584
chili_grade_B_18_jpg.rf.d7f21f03a246c260dd27ee4468210377.jpg,640,640,1,184,104,305,615
chili_grade_E_162_jpg.rf.c9dda8392c6d7d96ca6987d4c136ffbe.jpg,640,640,4,113,239,553,376
chili_grade_E_106_jpg.rf.b06745eab30341f86898e3cefb65ff35.jpg,640,640,4,92,247,573,353
chili_grade_A_36_jpg.rf.f31da637209b35d1e0b31c172a62d06a.jpg,640,640,0,85,291,546,389
chili_grade_E_0_jpg.rf.108e8b5057e026461052d0b7f36690d0.jpg,640,640,4,61,251,545,463
chili_grade_E_193_jpg.rf.f6527b374874439b119a00e521d47336.jpg,640,640,4,98,195,542,494
chili_grade_E_116_jpg.rf.d3b5ef6c901ea49683df48612b53679e.jpg,640,640,4,269,18,380,566
chili_grade_E_145_jpg.rf.e5fb0ebaf11c206e3e1c5cfa9611b08d.jpg,640,640,4,221,60,327,606
chili_grade_A_195_jpg.rf.8f65efecd2dac9307fba23e0151ed99e.jpg,640,640,0,67,26,550,573
chili_grade_C_184_jpg.rf.4c667052fce8560c1a2037a04f882637.jpg,640,640,2,83,264,433,413
chili_grade_B_192_jpg.rf.b255cf3013c5cd897965b2865bf8d8d3.jpg,640,640,1,189,292,527,378
chili_grade_C_42_jpg.rf.9444f4775100002f12ac00e46456c7ab.jpg,640,640,2,71,242,424,480
chili_grade_B_36_jpg.rf.0680ed592f5c2d28a95e393c5a8623c3.jpg,640,640,1,202,94,397,545
chili_grade_C_171_jpg.rf.61250085a4cb55d231459eafb547b0bb.jpg,640,640,2,214,47,314,620
chili_grade_B_118_jpg.rf.bfaf8b608702bf4e11be75b2eaf3eab3.jpg,640,640,1,172,28,419,548
chili_grade_A_141_jpg.rf.c95b1222e0a0904c40921495e70c714b.jpg,640,640,0,204,1,371,595
chili_grade_A_81_jpg.rf.d76ac4f09e2ef370a769b5e4f381e99b.jpg,640,640,0,199,54,373,640
chili_grade_B_98_jpg.rf.fc198c3fd88304c1bab4668b0a1987b1.jpg,640,640,1,234,8,375,601
chili_grade_B_97_jpg.rf.6d89215edd04b2a5c1aa57c95e655405.jpg,640,640,1,82,286,548,410
chili_grade_C_72_jpg.rf.78ac99ad22a373507567532f037bde9a.jpg,640,640,2,234,71,325,611
chili_grade_B_94_jpg.rf.3e2d52c7b484d11ff4ca11c631ba7b77.jpg,640,640,1,180,89,394,605
chili_grade_A_81_jpg.rf.73131267db06e5645f1c963722c158e7.jpg,640,640,0,199,54,373,640
chili_grade_B_3_jpg.rf.20396576a9ae42e55431d06289640913.jpg,640,640,1,74,316,494,410
chili_grade_E_67_jpg.rf.6a6ce100e64f84359e384e16d9f92baa.jpg,640,640,4,109,239,515,417
chili_grade_A_78_jpg.rf.37f3a52970e78fe87a0965d4f2e35c97.jpg,640,640,0,112,270,614,374
chili_grade_B_5_jpg.rf.70ed2b4fb5870f81827f23f1b795a00f.jpg,640,640,1,219,27,293,586
chili_grade_A_143_jpg.rf.620cb8c875080592302f6c0fb65497a8.jpg,640,640,0,67,39,541,581
chili_grade_A_82_jpg.rf.3e4af5a56b7129ae656e9f738a90102f.jpg,640,640,0,93,238,629,408
chili_grade_B_99_jpg.rf.d36551c20c72d3b54bcd71bd06f0636d.jpg,640,640,1,169,300,507,415
chili_grade_E_160_jpg.rf.4f146d843a4316737f056def02fb7532.jpg,640,640,4,111,260,520,374
chili_grade_B_166_jpg.rf.0815fb4e3bc03dbc188c4b7a359e505c.jpg,640,640,1,106,282,568,403
chili_grade_B_113_jpg.rf.e4deaa5b7510c5795696d1e3eb7e97a4.jpg,640,640,1,122,303,612,435
chili_grade_E_68_jpg.rf.d95615c6d745f8e13abd4e08391988e0.jpg,640,640,4,208,60,356,596
chili_grade_B_36_jpg.rf.5bc8eff7daa01cc06c7919d4b4167795.jpg,640,640,1,202,94,397,545
chili_grade_A_69_jpg.rf.8de1f78677982ca20afcc1cf36070965.jpg,640,640,0,68,294,532,385
chili_grade_A_48_jpg.rf.4cdbd87c4b18a1e9e31b7630a5d8eaa9.jpg,640,640,0,69,248,566,374
chili_grade_B_196_jpg.rf.a8789ec45c9b465bce19a1fa1065e6ea.jpg,640,640,1,161,270,493,352
chili_grade_E_67_jpg.rf.bbdae35720aa7045001e1bf6c68e859a.jpg,640,640,4,109,239,515,417
chili_grade_A_15_jpg.rf.1f100b9755a1fec47ef6b4e89599e98d.jpg,640,640,0,58,262,541,413
chili_grade_B_4_jpg.rf.2c9c1df1525c06158924a7f328aa70cc.jpg,640,640,1,66,310,486,400
chili_grade_A_108_jpg.rf.8e022b3b9f44b708f0296f261b0d48dd.jpg,640,640,0,46,278,563,422
chili_grade_A_48_jpg.rf.a2b20422a81a3785dcdf0db1262a97f0.jpg,640,640,0,69,248,566,374
chili_grade_C_42_jpg.rf.d3bede2162189870fed2fc47e80d9382.jpg,640,640,2,71,242,424,480
chili_grade_E_110_jpg.rf.ca2363bd55e0985a205bae91be921cc8.jpg,640,640,4,296,42,399,614
chili_grade_B_194_jpg.rf.c897d079185dc9ab9e01878ca13f537d.jpg,640,640,1,177,307,490,396
chili_grade_C_168_jpg.rf.12abcd16fb8e5dd358661f33e85b8f94.jpg,640,640,2,63,273,502,412
chili_grade_E_29_jpg.rf.853853846741387cb9211d5d52160631.jpg,640,640,4,81,238,535,378
chili_grade_E_105_jpg.rf.38642c41987d09cfd0c8cc5a5204e740.jpg,640,640,4,253,60,344,589
chili_grade_B_166_jpg.rf.dfbcbcec16bbf465a69a3f16f51eea12.jpg,640,640,1,106,282,568,403
chili_grade_C_41_jpg.rf.bdce4044b980de1c9ef857ed29b82757.jpg,640,640,2,208,12,317,599
chili_grade_E_136_jpg.rf.bedaba63f9c7a16a584aa507673641cd.jpg,640,640,4,107,278,531,392
chili_grade_B_9_jpg.rf.32cebe05cbdc26f5a4c97d84f07e3160.jpg,640,640,1,212,5,312,593
chili_grade_E_28_jpg.rf.45360eb6a08ad0bac4ee992c2f6285bd.jpg,640,640,4,60,232,532,426
chili_grade_E_116_jpg.rf.dc436fcb79c1ebc4e846bf1ef1d18d71.jpg,640,640,4,269,18,380,566
chili_grade_C_45_jpg.rf.30536531b1ed86ff9a8d4dcb23bb50c9.jpg,640,640,2,78,175,532,362
chili_grade_E_108_jpg.rf.28554d369283f3933ac787649d48f3b7.jpg,640,640,4,234,45,314,628
chili_grade_B_9_jpg.rf.91a24cf06470659bd232ffa35d05ae4b.jpg,640,640,1,212,5,312,593
chili_grade_C_18_jpg.rf.ef7f3c3be23cc162af3ce1ea3727ad75.jpg,640,640,2,38,323,466,413
chili_grade_E_31_jpg.rf.37ca2e5abcb4ddd343956ac3c9548459.jpg,640,640,4,79,278,539,393
chili_grade_E_23_jpg.rf.f576d54bb2838589daca581708702bf2.jpg,640,640,4,244,36,344,600
chili_grade_A_197_jpg.rf.0f716c6ed2b367027937380610b377b8.jpg,640,640,0,37,228,543,417
chili_grade_C_87_jpg.rf.4fbd7f4219619bce8b146eeb84d8287b.jpg,640,640,2,175,53,414,499
chili_grade_A_140_jpg.rf.c563ca2a14215e4099051af12ab608fd.jpg,640,640,0,55,293,622,425
chili_grade_B_196_jpg.rf.2e4ab5367c20dda3b0b5779369e89d8e.jpg,640,640,1,161,270,493,352
chili_grade_E_64_jpg.rf.bd926f4ed36add862fe838cb4a4f6f52.jpg,640,640,4,220,45,330,610
chili_grade_C_40_jpg.rf.2e1420d627ec9a129fe8dd4a9afafa1c.jpg,640,640,2,109,314,520,435
chili_grade_C_167_jpg.rf.a076ce5b27d0f8a38155fc0692e586f7.jpg,640,640,2,184,49,375,564
chili_grade_B_167_jpg.rf.2e3a3325f5aa94e8e1dbed60e7962e67.jpg,640,640,1,35,249,483,380
chili_grade_C_185_jpg.rf.cba55891305cb8f468387517b1f341f7.jpg,640,640,2,265,152,407,589
chili_grade_E_24_jpg.rf.3c320526d829554a9ce57a134897d1d1.jpg,640,640,4,81,237,590,365
chili_grade_E_107_jpg.rf.c077e7524a32bae2331a13a44711e224.jpg,640,640,4,71,243,556,400
chili_grade_B_113_jpg.rf.100d632ea9a5cb5c0fadf94092f93af3.jpg,640,640,1,122,303,612,435
chili_grade_E_7_jpg.rf.ef1307f5e971238bb8c79f0335d101f5.jpg,640,640,4,101,45,396,558
chili_grade_A_44_jpg.rf.532a7171d62a0707f9a70973454d3dee.jpg,640,640,0,199,13,327,604
chili_grade_E_23_jpg.rf.39cdbf6a91f3bafb015ed86092cbc9e9.jpg,640,640,4,244,36,344,600
chili_grade_E_147_jpg.rf.f39fd1d2a29c7cf01d5787cbe9591d98.jpg,640,640,4,227,92,337,486
chili_grade_A_15_jpg.rf.442f9a4e2f5ef308a82193995356d89f.jpg,640,640,0,58,262,541,413
chili_grade_E_115_jpg.rf.ddb77ccea06dfe9a4d46daf3e44ba0b8.jpg,640,640,4,91,265,489,389
chili_grade_E_152_jpg.rf.9e3dd70333e686d42db2a7e1f3d2ec73.jpg,640,640,4,0,199,562,381
chili_grade_C_43_jpg.rf.edea68e24ebff1e3195d7d003c35d96a.jpg,640,640,2,86,236,447,481
chili_grade_B_98_jpg.rf.6a27038aeb93c4d316d3f8a277ef4f99.jpg,640,640,1,234,8,375,601
chili_grade_E_45_jpg.rf.153b6c182f4ce094a80f1cae49dbcac8.jpg,640,640,4,193,125,377,564
chili_grade_B_194_jpg.rf.27d74ddaf3b3b7b9dff104b6222b87a8.jpg,640,640,1,177,307,490,396
chili_grade_C_73_jpg.rf.12a87ed1785f458a68795e3551f67b88.jpg,640,640,2,94,349,496,463
chili_grade_B_32_jpg.rf.8bbcbbd0be90138e6d9259d1c34084d5.jpg,640,640,1,212,78,337,604
chili_grade_A_69_jpg.rf.d10c6bfd405f3f0ca463e07dec4fc4e8.jpg,640,640,0,68,294,532,385
chili_grade_B_196_jpg.rf.71af3355dbe9d47dda4185aa8b24249e.jpg,640,640,1,161,270,493,352
chili_grade_A_45_jpg.rf.e8cc929c165fa699ca772d709ec50924.jpg,640,640,0,61,276,561,369
chili_grade_C_58_jpg.rf.14b8d86f5deb1f557bb4acdf28f437ca.jpg,640,640,2,65,202,503,493
chili_grade_C_48_jpg.rf.88d770f168cbddd077839c712fa9c3e5.jpg,640,640,2,195,73,317,603
chili_grade_B_169_jpg.rf.b6bd86608d6ae0ab6dc167750366a6fc.jpg,640,640,1,93,289,554,398
chili_grade_E_117_jpg.rf.b1c8979d143cd73292138b63073b19a5.jpg,640,640,4,116,279,577,393
chili_grade_C_128_jpg.rf.96d84d28fd70ceb7ef95a77f7d1ca1ad.jpg,640,640,2,29,185,551,364
chili_grade_E_110_jpg.rf.cc00b5cbf0351d424e42a227e868cefe.jpg,640,640,4,296,42,399,614
chili_grade_E_87_jpg.rf.aadd432926ec51d4a9854f026b4d8cfe.jpg,640,640,4,248,54,367,609
chili_grade_A_36_jpg.rf.178c702e7ef3961791cbbac55186babe.jpg,640,640,0,85,291,546,389
chili_grade_E_150_jpg.rf.f204b7e6b4ada4a9e3ca0e32f8be36f2.jpg,640,640,4,127,140,471,425
chili_grade_E_68_jpg.rf.0ccaa0b08d19fcf0740fe4f92f88f408.jpg,640,640,4,208,60,356,596
chili_grade_A_7_jpg.rf.81d9424be0c25ad3441d725b8dd3e03b.jpg,640,640,0,134,219,554,369
chili_grade_B_193_jpg.rf.7a73b33ab9afe3ef41905c2c67f0ab9e.jpg,640,640,1,282,111,371,591
chili_grade_C_49_jpg.rf.c735fca8a5701be1b44adb860cc5acab.jpg,640,640,2,55,293,529,485
chili_grade_A_44_jpg.rf.371462637a289e53836d4bd1f4960fc1.jpg,640,640,0,199,13,327,604
chili_grade_B_98_jpg.rf.1b7d5f860d24d2e0162e1a5ec79a35bf.jpg,640,640,1,234,8,375,601
chili_grade_B_50_jpg.rf.c0dbf5eea5ab568965d790b33d96006b.jpg,640,640,1,244,154,416,610
chili_grade_B_94_jpg.rf.d7974f3263507e3ac62d9d3892454ffd.jpg,640,640,1,180,89,394,605
chili_grade_E_143_jpg.rf.f13c13531e4638ddad71a20002609ad5.jpg,640,640,4,224,79,307,575
chili_grade_A_157_jpg.rf.ba2d305a915d052a16231e639210c689.jpg,640,640,0,68,50,533,598
chili_grade_A_78_jpg.rf.5a1256d03ac7f75db4d1bb73e87c424e.jpg,640,640,0,112,270,614,374
chili_grade_B_94_jpg.rf.b53cf97ea52d1b93135daf062c3c3b93.jpg,640,640,1,180,89,394,605
chili_grade_E_174_jpg.rf.d6514b02be666da512bd33c131328472.jpg,640,640,4,163,275,484,451
chili_grade_B_168_jpg.rf.5c5d4d9cbf64227bd6bb118eb1266f07.jpg,640,640,1,225,90,336,620
chili_grade_B_193_jpg.rf.1ad982875f6d6ad5d8aff5f136c2d901.jpg,640,640,1,282,111,371,591
chili_grade_E_70_jpg.rf.c2d71302b5a259ce03b809e3a0fe8529.jpg,640,640,4,9,278,564,451
chili_grade_A_83_jpg.rf.c670b3e2038df64ebc39a52c342d0c17.jpg,640,640,0,55,274,549,369
chili_grade_E_22_jpg.rf.44bfa7e3ebe3ca5877b6a828b88a27d5.jpg,640,640,4,86,237,509,367
chili_grade_A_70_jpg.rf.21bd36a2f30eed88e9c75dc9361220e0.jpg,640,640,0,239,38,319,622
chili_grade_E_63_jpg.rf.eba7317d49636cf86198d5964af68007.jpg,640,640,4,90,196,495,358
chili_grade_B_99_jpg.rf.30ba29cf31461ac6bb6317b68ec6ba04.jpg,640,640,1,169,300,507,415
chili_grade_A_6_jpg.rf.8e899fde6469014b01263ad2e95bf8b9.jpg,640,640,0,109,262,486,381
chili_grade_E_161_jpg.rf.9dedae4e189e32867958d896df1f7628.jpg,640,640,4,179,100,367,584
chili_grade_B_154_jpg.rf.407d52199ad81bef3467df022097245c.jpg,640,640,1,192,38,314,570
chili_grade_E_70_jpg.rf.6e35d447edc99ae813449533cf52c72d.jpg,640,640,4,9,278,564,451
chili_grade_E_124_jpg.rf.a5e9a63cbcd7a146c0a325642097dc80.jpg,640,640,4,221,78,394,545
chili_grade_A_45_jpg.rf.8941470c3f7887d811e72ef8f193f028.jpg,640,640,0,61,276,561,369
chili_grade_C_41_jpg.rf.8cb87f2a993cff9343daca0e20c64fff.jpg,640,640,2,208,12,317,599
chili_grade_A_36_jpg.rf.f89c9b7422b3bf5ee9aa3e6f21b58591.jpg,640,640,0,85,291,546,389
chili_grade_C_58_jpg.rf.a247c9647859dc80c6d645c213bde745.jpg,640,640,2,65,202,503,493
chili_grade_C_71_jpg.rf.2adaef4e3fe6645dbf5dfd469d404f80.jpg,640,640,2,237,73,323,613
chili_grade_B_168_jpg.rf.7976e6385a20eeb368a54602b2b1dc6f.jpg,640,640,1,225,90,336,620
chili_grade_A_37_jpg.rf.81ff61c252a6b3f5752fd12b36ff0a7d.jpg,640,640,0,28,269,552,413
chili_grade_E_113_jpg.rf.5607d3a9a544a10c6ef0ba6569669eed.jpg,640,640,4,266,93,390,618
chili_grade_B_152_jpg.rf.59914efd897f6e993c06ca76f352e875.jpg,640,640,1,241,78,381,607
chili_grade_B_5_jpg.rf.4c08589532276e37b5651e78b206a3a1.jpg,640,640,1,219,27,293,586
chili_grade_E_6_jpg.rf.9d924f0a569972ebc603d9e7e52fb435.jpg,640,640,4,110,218,586,428
chili_grade_B_88_jpg.rf.fd4bfe942803d5b930a2cb9a425ee760.jpg,640,640,1,255,31,371,622
chili_grade_E_87_jpg.rf.d0defb7d536312234dcf9040fa79a474.jpg,640,640,4,248,54,367,609
chili_grade_B_40_jpg.rf.fc31cc8d757a8b445c156c0350baa7da.jpg,640,640,1,264,52,358,639
chili_grade_A_109_jpg.rf.7e5eb2cf0a31338f40c4eabbd2960487.jpg,640,640,0,204,31,327,640
chili_grade_B_34_jpg.rf.aeabe16b189e7d52042d802342a15857.jpg,640,640,1,253,68,383,552
chili_grade_A_38_jpg.rf.662286c2b7a8239216cb716d6df7516f.jpg,640,640,0,97,228,602,381
chili_grade_E_149_jpg.rf.94de9fa4d1b7b7e98bf4f0207171f18b.jpg,640,640,4,231,107,445,545
chili_grade_E_28_jpg.rf.26fb487f998660ce2ec46e94e35a7215.jpg,640,640,4,60,232,532,426
chili_grade_E_10_jpg.rf.930217db7ff08955f3a6e8509586f158.jpg,640,640,4,91,239,575,393
chili_grade_B_34_jpg.rf.5ae86818ea74689d3ad83fb421269ffa.jpg,640,640,1,253,68,383,552
chili_grade_E_64_jpg.rf.b996d0cfd961c9c9a07db467bb29d2e0.jpg,640,640,4,220,45,330,610
chili_grade_E_48_jpg.rf.3a93c422b12cb20853e8df3726d7f972.jpg,640,640,4,61,255,516,390
chili_grade_E_46_jpg.rf.b4a2f749932a8e9c005b250625731aa1.jpg,640,640,4,100,241,501,432
chili_grade_B_119_jpg.rf.17ad0998554bbabc7022a30c57910db5.jpg,640,640,1,76,215,520,582
chili_grade_B_119_jpg.rf.64f513ac4c617addf59546248c3d2495.jpg,640,640,1,76,215,520,582
chili_grade_B_9_jpg.rf.9b0b711f54eef7c14291427f77812071.jpg,640,640,1,212,5,312,593
chili_grade_A_153_jpg.rf.f25ef6843a3581cdb0ba12c3e9bae339.jpg,640,640,0,49,78,593,588
chili_grade_E_145_jpg.rf.eca355cfc68a71f1e0dc59fd70a01432.jpg,640,640,4,221,60,327,606
chili_grade_B_19_jpg.rf.c4957fe02fad35a102649dd40dbc832f.jpg,640,640,1,60,284,503,448
chili_grade_E_109_jpg.rf.dc5829e0375ee65ef4a16552156c5afb.jpg,640,640,4,52,269,545,365
chili_grade_B_197_jpg.rf.cb8cc4172d67b47acfdbba3ad07294cf.jpg,640,640,1,225,98,346,523
chili_grade_E_14_jpg.rf.2c1a4c1c0011c479892c73f9c5c88544.jpg,640,640,4,90,137,505,381
chili_grade_E_138_jpg.rf.ea2a40ee14ac348b184053d84b94f1ed.jpg,640,640,4,121,256,486,366
chili_grade_E_195_jpg.rf.650f676b3232080c24cec25c51d64e23.jpg,640,640,4,186,156,438,523
chili_grade_B_155_jpg.rf.d20fb89f666217797514c1aae8fe44bb.jpg,640,640,1,132,252,496,357
